20:18:13.623237 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 655
20:18:13.625751 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 933
20:18:13.636816 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 934
20:18:13.647496 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 934
20:18:13.661574 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 837
20:18:13.669482 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.669483 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 70
20:18:13.672791 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 837
20:18:13.674817 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1003
20:18:13.677800 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 321
20:18:13.681310 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:13.685640 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1003
20:18:13.696996 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1003
20:18:13.699753 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 838
20:18:13.707183 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 58
20:18:13.715966 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 536
20:18:13.729005 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.739369 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1194
20:18:13.739597 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 299
20:18:13.750284 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1194
20:18:13.761265 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1184
20:18:13.761494 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1195
20:18:13.777814 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1195
20:18:13.780860 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1185
20:18:13.789887 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.789888 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 999
20:18:13.797558 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 300
20:18:13.800921 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1000
20:18:13.802818 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 602
20:18:13.811865 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1000
20:18:13.813582 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 855
20:18:13.822645 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1000
20:18:13.830073 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 856
20:18:13.833721 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1000
20:18:13.844650 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1012
20:18:13.849885 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.851960 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 856
20:18:13.855245 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1012
20:18:13.857206 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 289
20:18:13.866624 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1013
20:18:13.873868 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1075
20:18:13.877244 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 921
20:18:13.881615 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:13.888041 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 921
20:18:13.896116 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1075
20:18:13.899322 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 921
20:18:13.908306 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 54
20:18:13.909931 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.912027 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 870
20:18:13.917309 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 257
20:18:13.926576 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1095
20:18:13.937257 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1096
20:18:13.939332 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 870
20:18:13.948139 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1096
20:18:13.955462 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 607
20:18:13.970074 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.972039 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 846
20:18:13.977382 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 277
20:18:13.980922 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1073
20:18:13.991777 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1074
20:18:13.993693 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 847
20:18:14.000348 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 22
20:18:14.002704 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1074
20:18:14.010155 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 847
20:18:14.013605 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1074
20:18:14.015222 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 28
20:18:14.030826 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.030869 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1040
20:18:14.037425 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 280
20:18:14.041520 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1040
20:18:14.042827 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 873
20:18:14.052246 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1040
20:18:14.053619 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 100
20:18:14.059444 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 874
20:18:14.059446 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 22
20:18:14.063183 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1040
20:18:14.074217 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1040
20:18:14.075789 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 915
20:18:14.082442 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:14.084936 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 949
20:18:14.090453 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.092377 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 916
20:18:14.095929 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 949
20:18:14.096860 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 272
20:18:14.106843 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 950
20:18:14.108687 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 58
20:18:14.118730 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 760
20:18:14.128661 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 254
20:18:14.128662 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 946
20:18:14.129528 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 761
20:18:14.135309 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 946
20:18:14.140577 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 946
20:18:14.145084 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 952
20:18:14.145960 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 930
20:18:14.149453 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.149454 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 254
20:18:14.151431 IP 192.168.77.77.32460 > xiva-daria.stable.qloud-b.yandex.net.https: Flags [.], seq 1161906255:1161906256, ack 1530543676, win 1024, length 1
20:18:14.155111 IP xiva-daria.stable.qloud-b.yandex.net.https > 192.168.77.77.32460: Flags [.], ack 1, win 166, options [nop,nop,sack 1 {0:1}], length 0
20:18:14.156818 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 292
20:18:14.173717 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 931
20:18:14.175269 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 80
20:18:14.176800 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 254
20:18:14.182227 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1116
20:18:14.182673 IP ubuntu20-04.41240 > router.lan.domain: 42224+ PTR? 179.204.180.213.in-addr.arpa. (46)
20:18:14.193140 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1116
20:18:14.204278 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1117
20:18:14.205065 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 881
20:18:14.209529 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.215927 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 291
20:18:14.220426 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1117
20:18:14.226939 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 882
20:18:14.231653 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1150
20:18:14.234495 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 46
20:18:14.234496 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 46
20:18:14.234734 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 46
20:18:14.234734 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 46
20:18:14.242411 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1151
20:18:14.243232 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 796
20:18:14.258636 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1151
20:18:14.259588 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 796
20:18:14.269727 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.269729 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1151
20:18:14.276350 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 287
20:18:14.281883 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 874
20:18:14.282317 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:14.285757 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 922
20:18:14.291210 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 922
20:18:14.293749 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 46
20:18:14.295476 IP router.lan.domain > ubuntu20-04.41240: 42224 1/0/0 PTR xiva-daria.stable.qloud-b.yandex.net. (96)
20:18:14.298552 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 874
20:18:14.309249 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 58
20:18:14.314661 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 842
20:18:14.329572 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.331510 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 842
20:18:14.335207 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 877
20:18:14.336758 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 246
20:18:14.340662 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 877
20:18:14.351331 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 878
20:18:14.352758 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 424
20:18:14.356283 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 86
20:18:14.384091 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1165
20:18:14.389481 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.394994 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1165
20:18:14.396477 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 251
20:18:14.407430 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 831
20:18:14.411559 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1165
20:18:14.422230 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1166
20:18:14.423687 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 831
20:18:14.433295 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1192
20:18:14.440147 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 832
20:18:14.449557 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.449558 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1193
20:18:14.456570 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 246
20:18:14.460773 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1193
20:18:14.461930 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 814
20:18:14.470479 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 100
20:18:14.477270 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1193
20:18:14.478408 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 814
20:18:14.482822 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:14.487718 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 989
20:18:14.494752 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 904
20:18:14.498843 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 989
20:18:14.509155 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 54
20:18:14.509639 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.509640 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 989
20:18:14.511085 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 904
20:18:14.516512 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 280
20:18:14.520394 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 989
20:18:14.531706 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1108
20:18:14.538408 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 800
20:18:14.542610 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1109
20:18:14.554695 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 801
20:18:14.558692 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1109
20:18:14.570672 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.570673 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1109
20:18:14.574265 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 22
20:18:14.577632 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 276
20:18:14.582971 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 851
20:18:14.585829 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 926
20:18:14.589948 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 80
20:18:14.591303 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 926
20:18:14.599536 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 852
20:18:14.602360 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 926
20:18:14.613223 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 927
20:18:14.615635 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 725
20:18:14.629686 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.632214 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 725
20:18:14.635171 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1192
20:18:14.638264 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 277
20:18:14.645991 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1192
20:18:14.648401 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 827
20:18:14.656852 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1192
20:18:14.665011 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 828
20:18:14.681205 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 845
20:18:14.683734 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:14.684066 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 991
20:18:14.689507 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.695101 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 991
20:18:14.697778 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 304
20:18:14.703060 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 86
20:18:14.703072 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 846
20:18:14.706579 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 991
20:18:14.709825 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 58
20:18:14.716864 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 991
20:18:14.733313 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1190
20:18:14.745192 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1190
20:18:14.746685 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 731
20:18:14.750513 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.755994 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1190
20:18:14.757445 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 307
20:18:14.763249 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 731
20:18:14.779803 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 894
20:18:14.783364 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 717
20:18:14.788727 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 717
20:18:14.795284 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 894
20:18:14.810942 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.816638 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 300
20:18:14.821956 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 781
20:18:14.830725 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 70
20:18:14.837981 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1145
20:18:14.838362 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 782
20:18:14.848811 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1145
20:18:14.854708 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 846
20:18:14.859990 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1145
20:18:14.870725 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.871074 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 846
20:18:14.876772 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1145
20:18:14.877414 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 276
20:18:14.884087 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:14.888509 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1145
20:18:14.894078 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 947
20:18:14.899453 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1145
20:18:14.910373 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 54
20:18:14.910573 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 947
20:18:14.910777 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1146
20:18:14.920732 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1146
20:18:14.932304 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.937223 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 988
20:18:14.937578 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 298
20:18:14.949008 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 988
20:18:14.949021 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 872
20:18:14.959943 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 988
20:18:14.965431 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 873
20:18:14.970936 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 947
20:18:14.977411 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 947
20:18:14.982762 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 873
20:18:14.988256 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:14.988258 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 947
20:18:14.993659 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 273
20:18:14.999161 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 948
20:18:15.004659 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 333
20:18:15.011119 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1086
20:18:15.015562 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1170
20:18:15.020968 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1086
20:18:15.032395 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1086
20:18:15.033956 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 22
20:18:15.037417 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1170
20:18:15.043632 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1202
20:18:15.048710 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:15.054179 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 263
20:18:15.059654 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 70
20:18:15.059665 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1202
20:18:15.065153 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1090
20:18:15.070610 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1203
20:18:15.081521 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1203
20:18:15.084660 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:15.086830 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1091
20:18:15.097985 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 968
20:18:15.103287 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 969
20:18:15.108877 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:15.110752 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 54
20:18:15.114201 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 283
20:18:15.118623 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 969
20:18:15.119566 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 628
20:18:15.129907 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 969
20:18:15.130849 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 628
20:18:15.140496 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1183
20:18:15.151419 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1184
20:18:15.152270 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1103
20:18:15.167832 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:15.167834 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1184
20:18:15.174350 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 256
20:18:15.185156 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 716
20:18:15.189548 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 839
20:18:15.195166 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 839
20:18:15.196262 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 716
20:18:15.202294 STP 802.1w, Rapid STP, Flags [Learn, Forward], bridge-id 8000.48:8f:5a:98:f5:bc.8003, length 43
20:18:15.205986 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 840
20:18:15.217394 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1151
20:18:15.228388 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:15.229922 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 86
20:18:15.232954 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 46
20:18:15.232957 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 46
20:18:15.234133 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 231
20:18:15.234471 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 46
20:18:15.234472 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 46
20:18:15.239296 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1015
20:18:15.250103 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1016
20:18:15.261021 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1016
